Time,SOLUSDT,ETHUSDT,BNTUSDT,WBTCUSDT,XRPUSDT,BTCUSDT,YFIUSDT,RAYUSDT,GLMUSDT,VTHOUSDT
1758416400000.0,-0.002329451968508639,-0.0012666980574639448,-0.005438206249144001,-0.001590741539861391,-0.003015784881284583,-0.0013844092285348448,-0.0007457121896648515,-0.005698021114637779,-0.0024958415618186345,-0.0033076105127578643
1758420000000.0,0.00415593649454308,-0.0006004578392276997,0.002653077029224787,0.0017962994531126797,0.00348409062658867,0.0016502393373440073,0.0014908687070057745,0.005066508621278649,0.003326406393618035,0.003857816854010811
1758423600000.0,0.002733486895660419,-6.922091858906442e-05,-0.0009766307019723947,-0.00018455068767258897,0.0024716936996499873,-0.00018456072244932867,0.0003723701402177658,0.0018933423137811798,-0.001246106080247183,0.0010995053334168679
1758427200000.0,-0.005266553050875924,-0.001474873785774491,-0.003916088920757083,-0.0013821436825748046,0.003064421823836402,-0.0015156365727294328,-0.0014903132415590849,-0.0037902761737808022,-0.0016638938946953808,-0.002200220909602535
1758430800000.0,-0.0004990642648810806,0.0012783495836332518,0.005589729478786812,0.0010806520402426947,-0.00033263480331992826,0.0014643684629391488,0.002606592427240802,0.005994654329844719,0.004154555207147319,0.003847215517424492
1758434400000.0,-0.00033284793317484474,0.0016112514337247074,0.0015317137298104504,0.00047229944783436657,-0.0018981340719570001,0.00020505667053250076,0.0018577007014446817,-0.00031461381414140977,-0.0016597514183643968,-0.001097694951055126
1758438000000.0,-0.0018326466039753065,-0.001521917463082981,0.0002782415154288946,0.0009190604597807821,-0.0010338331113737733,0.0011124686826564246,-0.0013000280408349725,0.0,0.0,0.0010976949510552133
1758441600000.0,-0.004303238242147091,-0.0018530797376754343,-0.006139268619903663,-0.0015034373310933034,-0.002037442879867624,-0.0016104869951222673,-0.004656802678356515,-0.003151594162344697,-0.0037445435890170104,-0.003296706282491866
1758445200000.0,-0.0015084223089757492,-0.0007923505020920252,-0.007163455030400598,0.0003629953677103414,-0.004020240598455641,0.0004663807769649669,-0.004491025512463827,-0.005698021114637779,-0.006272234654454186,-0.004965527444049415
1758448800000.0,-0.0004194103152534386,-0.0016022861211114803,-0.003106031016087791,-0.0012275204852121365,-0.0036320873962838087,-0.0013946881200002136,-0.0030052614654633167,-0.006050010493273073,-0.0012591816983775614,-0.004990307001588613
1758452400000.0,0.0010901011519303901,0.0003968890231561008,0.00014139271851045643,0.0003422828133235418,0.0023556344181329255,0.000702128601618378,0.0007521625025541085,0.0019144868642726326,0.0029356280256298594,0.0016662042177501145
1758456000000.0,0.003597276644476891,0.0015747911280470323,0.0025416562680066245,0.0010057458256990898,0.00134358960120391,0.0006929917318946119,0.0003758692019445037,0.008254015114970625,0.002509411605425707,0.002217295808647531
1758459600000.0,8.350382034838875e-05,0.0018516287542846275,0.0004229820295704923,-0.0002049762553294532,0.002413921445740323,-0.000189673235254598,0.0011267606825906672,0.00031610558189581453,0.0037523496185505934,0.006072334419240403
1758463200000.0,-0.003932236817518406,-0.0007040199830157041,-0.0014106364308430282,-0.0017557325086004448,-0.0033206463840272475,-0.0013985020383115152,-0.0030075210639553284,-0.005387431823137754,-0.0033347258914533853,-0.00385994413629977
1758466800000.0,-0.0028122329600473333,0.0022488907399323766,-0.0011299436230483369,0.0003455229355087575,0.0011416676301325736,0.0002735556301519298,-0.00018827073387059915,-0.006375539606565612,-0.0012533947744932446,-0.001105583307749644
1758470400000.0,-0.003663547628442723,-0.001332644514010306,-0.00467456053426547,-0.0016745169682052035,-0.005012879102990954,-0.0018679860943354948,-0.000753437594504142,-0.025588440651304337,-0.005029348405001973,-0.0038791957761656086
1758474000000.0,0.003285181744123065,0.003193586999703845,0.003826264145207931,0.002426114863073205,0.002997291212875126,0.0027035120793520405,0.005824347136574395,0.009469458515504991,0.0008399832497250321,0.0027723888009746483
1758477600000.0,0.0012606632757567314,0.0013017141071409847,0.0009896091851662818,-0.0006951478494635823,0.0038931449360163533,-0.0008416715081480271,0.0,0.006155859387575911,0.0025157245972473705,0.0011068069751910472
1758481200000.0,-0.0005460923031681101,-0.0005783304207282119,-0.004390009174601779,-0.0004319412474660584,-0.0012065962048405355,-0.0004402388789039305,-0.0024383393868435714,-0.005181358741997629,-0.0033557078469724157,-0.0005532503598932167
1758484800000.0,-0.0014717324944806681,-0.0042677267701362286,-0.002700207708985263,-0.001486287696735152,-0.00218227076247909,-0.0014952281842726504,-0.0020678642578670376,-0.004229711853368633,0.0,-0.0033259454162724196
1758488400000.0,-0.0015160450979186983,-0.0008360550316093635,0.0004268336125128821,0.0006807056465975294,-0.00023529807332206085,0.0008492803624852807,0.0016922068529985023,-0.0032658422234171118,0.0004200798213424005,0.0005550929923271449
1758492000000.0,0.00269360432222296,-0.0013919942450106252,-0.0005691519789381814,0.0010753507145366298,0.005364459991245705,0.0011554298471620945,-0.0016922068529985998,0.0042435186904082245,0.0020977561709987214,0.0011092624542857557
1758495600000.0,-0.0074249412997371795,-0.0045632815343491255,-0.006138929979736976,-0.002752108728201471,-0.006878413886150906,-0.0026572656700861704,-0.002449365331952768,-0.0184094613948021,-0.006306516592455986,-0.004444451760424018
1758499200000.0,-0.016609053324582037,-0.02475858821535485,-0.018062769823169726,-0.006959451406605959,-0.018211355069900147,-0.0071852908407098,-0.018275779938736778,-0.03271240931871931,-0.018302277214077022,-0.01968014036593887
1758502800000.0,0.0039530838227124256,-0.0018581595261173535,-0.0010212270199664363,-0.0010411230511363542,0.00034281796701861686,-0.0011704529304107025,0.0015358037190366166,0.0071733868661013256,0.0,0.002268860871191004
1758506400000.0,-0.00645330066095576,-0.009305631572140557,-0.00997514505681962,-0.0009544179285662012,-0.0067407484316939345,-0.0007497113866156751,-0.006157417953317683,-0.009575996568284475,-0.012970350442627517,-0.014265577158822458
1758510000000.0,0.004822399011907443,0.004128467581351492,0.007344333834698784,0.003853936271703383,0.002033887320570204,0.0040385008940738674,0.003275848386647235,0.004799460704130908,0.003041497022047899,0.00458716400690614
1758513600000.0,-0.00460661669227337,-0.003587585510761786,-0.0020509822601254865,-0.001706879391743515,-0.003242388408556644,-0.001888919454156356,0.000384689368083203,0.0023911198412233264,0.002166848085090293,0.0
1758517200000.0,-0.029560096796624177,-0.016701054707150335,-0.017008470358733905,-0.006759363377168834,-0.016512027362993127,-0.006508217261733648,-0.011022058794602527,-0.026622142674110668,-0.017908318735997596,-0.017311453671280088
1758520800000.0,-0.002447545889520939,-0.006483995273338771,-0.008388305626634968,-0.006632397739126955,-0.008111488664904873,-0.007862747863989243,-0.0076120207502903695,-0.01874502277667316,-0.010633684603487022,-0.01288828619235223
1758524400000.0,-0.011471715695737515,0.00030051875487046664,-0.007852652855794524,-0.003080552725458217,-0.006394337950726365,-0.0024922705332316867,-0.00451645343089389,-0.010768230397130204,-0.008948605576014033,-0.011862535309820057
1758528000000.0,-0.001714105701843492,0.00030758042934173275,-0.0009100561829365036,0.0013023286324050673,0.0024204468284517353,0.0009689581518520034,-0.00019683102120430376,-0.0021676309065431954,0.0013474064468339323,0.002383791355276419
1758531600000.0,-0.004615601659896595,-0.010467811737495298,-0.006240982278499332,-0.002828502168198923,-0.004311042572355315,-0.0025999534839373215,-0.0069136077848182325,-0.0164087546663921,-0.009017193650188745,-0.011373962784009808
1758535200000.0,0.008715537569058879,0.007629237234837781,0.010631934900869153,0.004141369765724055,0.00548356309255329,0.004046933685898206,0.008094013194355586,0.013511251733753801,0.008568259860381651,0.011373962784009914
1758538800000.0,-0.004145083655168664,-0.0002773659814061191,0.006475438634702229,0.0005602445584728774,3.550947215537888e-05,0.0007516314171352399,-0.005520518752154498,-0.005455550901537138,-0.0031481923910425527,-0.003577821347884078
1758542400000.0,0.006345798652639328,0.0025817868306531526,0.0006002401140599063,-0.0009342109686256941,0.010315196733855534,-0.0012261563922736178,0.006699532447386623,0.008714652102443909,0.0026990569691649835,0.0011940299926077686
1758546000000.0,0.003761423026961239,0.003493056139155065,-0.0006002401140599803,0.003292708158486013,0.004138469063750847,0.003470860610270167,0.003724399090982494,0.00863936259070786,0.004482302439499606,0.011272738772522215
1758549600000.0,-0.010603981461306642,-0.004070453667138227,-0.003609026473705165,-0.001452685387909655,0.0011543104277660075,-0.0017470294577034183,-0.006477596503655778,-0.010448662885256903,-0.006731010380562296,-0.008293886405934942
1758553200000.0,-0.002940446804357498,-0.005295607316388333,-0.005286622085348449,-0.0014600286494404879,-0.00010488226974850622,-0.0010423983084024081,-0.0007880221053965311,-0.005447625602238067,-0.004060461252201969,-0.0041728823591950116
1758556800000.0,-0.0046317401848414135,-0.0007584667814339314,-0.00227427889704036,-0.0018233541690096308,-0.00518789722176829,-0.0019059862076704886,-0.003949452211087703,-0.0029175804795222053,-0.0027161628287777004,-0.002991327387585563
1758560400000.0,0.006216131996783456,7.923388044868184e-05,0.005902400790695801,-0.0022718842567596063,0.004138469063750847,-0.0017957390833897946,0.002174128734644184,0.0072780525048528905,-0.0027235604670404925,0.0023937773249890215
1758564000000.0,-0.007400210830819278,-0.002338839363008135,-0.0015101180761673907,0.0012678027649534222,-0.008329427671143533,0.0002710519032060441,-0.0021741287346442517,-0.006912889090168975,-0.0018198367169859828,-0.0005979073421769381
1758567600000.0,-0.010766339249996771,-0.004906949281075542,-0.004847759834678004,-0.003188711322064195,0.0003528581546844402,-0.002727476476969161,-0.006152644198094778,-0.007328724630607486,-0.006854036427792145,-0.0078055034542024405
1758571200000.0,0.010720769745101695,0.011261675462485198,0.010423842401040587,0.005814642185510725,0.002149742682669266,0.005860096755794605,0.004766642590217597,0.01206375442076361,0.01094402167931743,0.010791471632764386
1758574800000.0,0.006585993419387355,0.003906930872896673,0.008678791568620184,0.0018201365503109723,0.005196640908092117,0.001666520357384726,0.00691087753984701,0.000726480235365932,0.0049762599862279485,0.0023823715854066245
1758578400000.0,-0.004810319676709392,-0.0017737687212844627,-0.004180358431757826,-0.003072450646972095,-0.0032623022881789264,-0.0028964632433101595,-0.0009843489327150663,-0.0018171911233544114,0.000902120043137929,-0.0023823715854066965
1758582000000.0,0.002498808687605267,0.0019881243571576238,0.006412668310321428,3.817101877398266e-05,0.002281223022381046,6.871014547954093e-05,0.002557294597174187,0.0018171911233543201,0.0018018022892629455,0.0017873105740956587
1758585600000.0,-0.0030903496690664264,-0.0018330325126493699,-0.004469614115555579,-0.0021696255104620144,-0.0005610491766498572,-0.002272155539856781,-0.002360347279944698,0.00036304229841465594,-0.0040586301485257305,-0.00477327875265766
1758589200000.0,-0.014210644823674283,-0.006625917408291661,-0.0058405257750799725,-0.0020357172881758315,-0.009975936231842248,-0.0021256556264939368,-0.005925358043574712,-0.015731072526728597,-0.008167014541777933,-0.009011776218084053
1758592800000.0,-0.011609138971253125,-0.004694324406011271,-0.0061770441229107905,-0.002912591002948429,-0.004794128395964232,-0.0030788276992169826,-0.003969834510911043,-0.009261040444795136,-0.0009115770913835508,-0.006053287248922563
1758596400000.0,0.013177622016434357,0.010513501431144882,0.01306226814985955,0.004009062754014972,0.017782009607831363,0.004712081832434814,0.011469376271926976,0.01989748768729459,0.015384918839479456,0.008464379435654583
1758600000000.0,-0.005361447488877471,-0.002627607151009602,-0.0047846981233362704,0.0012970712892160438,-0.0012246970405954505,0.0009103030942958175,-0.0005900285351623997,-0.005120713457197378,-0.0026978433629403107,-0.0030147746680899068
1758603600000.0,0.00545363462883677,0.0015118969048872693,-0.0002998051289132824,0.002112234698988448,0.00328579713969087,0.0019825179985847366,0.0033389012655146303,0.004755816536527429,0.004940499606774121,0.002412546405383926
1758607200000.0,0.010408402271043157,0.005297488815939082,0.0068728792877620504,0.0025511656997073005,0.002544308920080989,0.0027434820549732926,0.009756174945364656,0.019516340434791075,0.012466768765130067,0.007800819636235019
1758610800000.0,-0.0010496772065729792,-7.609264282949435e-05,-0.0031317600721585117,0.0010457928760880056,-0.002858439566108335,0.0010189101728525836,0.002327386620777451,0.0007155635367936872,-0.0013283154487958376,-0.0011961723914302779
1758614400000.0,0.004873947744942804,0.0008628364081780303,0.0037271753919224295,0.000515283870795177,0.0005234962689571545,0.0003864312039429972,-0.000581339033909256,0.008192387760411746,0.0030966625055378573,0.002390915663773149
1758618000000.0,-0.006381933499212329,-0.0038850624126493243,-0.0037271753919223887,-0.0018865121080768777,-0.002865131240205035,-0.0017638036192398742,-0.004662918881991331,-0.005335242959631937,-0.0030966625055377705,-0.0017926506145198283
1758621600000.0,0.001873215853289438,0.00012163694725348482,0.0022379718404546456,0.00028684192550738967,0.002201989670085489,0.0003085384293594266,0.0021398704790309363,0.0042704691234522855,0.003979664770415959,0.0035820933825044345
1758625200000.0,0.0011860774165420944,-0.000233746843693141,-0.0014914245866700204,0.00017126913791924473,-0.0020270513354020817,5.9040836049455344e-05,0.0,-0.006770024075973151,-0.0013247959544141778,-0.0023866359777309667
1758628800000.0,0.0025043839786162395,0.0008846108110721191,0.0022363035782805166,-0.0002865272085682177,0.0023063224396399893,-0.0003095827116276328,-0.0017504623744216163,0.006414847371831041,0.0008833922835969947,0.0011940299926077686
1758632400000.0,-0.0038730597705404694,-0.0019490881601754114,-0.0016394667954189957,-0.00011890146920187544,-0.0019215657934691303,9.995868412223614e-05,0.00019464720256101185,-0.0028459642119082755,-0.0013253812410685707,0.0011926059851231061
1758636000000.0,-0.006136393299636984,-0.003125985394484933,-0.0013433840366461082,-0.002507835692687637,0.0015724647251652425,-0.002654195463797945,-0.000973615109525771,-0.008227554907572222,0.0008837826470076939,-0.0035820933825045516
1758639600000.0,0.00723148375402872,0.0015462760813491538,0.003429512046965073,0.0017766749502378216,0.004389792089252689,0.0020332097219974282,0.0044708014987748,0.006801529710478084,0.004407234987407827,0.0047732787526575905
1758643200000.0,0.005230732173716349,0.0027491409833526738,0.004307470455187312,-0.00015533531880095418,0.0033663638655397465,-0.0005189055498347208,0.005415873973032638,0.007818092415753044,0.005263170044274691,0.006526276501275666
1758646800000.0,-0.016927844967935868,-0.01043464377649281,-0.013579258126380866,-0.007788939820997388,-0.013112655187165716,-0.007704145638773761,-0.010666250642842177,-0.01749732195384628,-0.015429003448023683,-0.010701647911756358
1758650400000.0,-0.004485660368836192,0.0019648074742403487,-0.0027079902211246593,-0.001648698878166642,-0.00105366685780898,-0.0015881088461248566,-0.003124392309269174,-0.007956642338094937,-0.00177856872140299,-0.002393777324988934
1758654000000.0,-0.005763704716750018,-0.0008976499262895262,-0.00015065913399497726,-0.0011030925299471102,0.002632088413529223,-0.0011171910858119485,-0.0029380101439384545,-0.006557400546159052,0.0008896797739864499,-0.0011990409110410264
1758657600000.0,0.003490080091630854,0.005323561653324713,0.004509929472135162,0.002802518742539733,0.0006656973425244084,0.0029554522819160156,0.009177063332089144,0.008008779610806047,0.002664299977463047,0.005384398291234321
1758661200000.0,0.002644338253090202,0.001928400958397322,0.005385203739897702,0.0017200797153169045,-0.002384543683449863,0.0015683439255058972,0.001553700060074298,0.003619258384313058,0.007510527904263272,0.004761913760243564
1758664800000.0,-0.0025514359862082456,-0.00041359904672865665,-0.003886402500088908,-0.0001734175044127729,-0.004539304379426419,-2.0595507050675266e-05,-0.0005823546704424004,-0.011993601881478532,-0.006181035131434717,-0.002973537724731171
1758668400000.0,-0.009286330995932528,-0.004234273698670499,-0.003150081356824272,-0.001533891474073802,-0.0037808564323106174,-0.0014314011181504273,0.00019415590780340192,-0.0007315289280134822,-0.0008861320916577988,-0.002385212818373929
1758672000000.0,0.0007029877266659893,0.002444024332849569,0.00344957222459157,0.0021786386323849804,0.0012383026224555146,0.0020685954525565767,0.0065789710980425605,0.004745400399848254,0.002656044058116432,0.0017894427679846297
1758675600000.0,0.012801292001136794,0.003648906030401432,0.007309646927147911,0.0021450928230236513,0.004550834234682076,0.001963130918001745,0.006919112746924642,0.013743435126393814,0.0057306747089850745,0.004756251534649276
1758679200000.0,-0.008873667370117065,-0.004792224871215991,-0.006112579598805477,-0.0028987205275787012,-0.0042680088067909286,-0.0030249011677818127,-0.004607418402110482,-0.008295809524155751,-0.0039638897970991965,-0.003565066164496146
1758682800000.0,-0.027343236115561432,-0.005331140086465114,-0.010825545504922447,-0.003760658303944673,-0.005316333627232894,-0.003829675185348832,-0.010444969233525635,-0.017169371535340077,-0.012433552716081046,-0.011976191046715762
1758686400000.0,-0.0022566328145576277,-0.001520138504662074,0.00301887021725173,0.0040659575486140295,0.009267513536578165,0.0042783237294493105,0.002718448276042675,0.005145178568538436,0.0008932559772149207,0.00120409406480451
1758690000000.0,0.008138299501387471,0.007524964240371202,0.011538301380734176,0.003972508045026101,0.005967652069904878,0.004225207340080174,0.00791892115047662,0.011661939747842737,0.010215500784451858,0.007791468843773345
1758693600000.0,0.0057998736387722,0.002087698425168688,-0.000447060584153986,0.00012173387950143007,-0.00045509443994922285,-0.00035651885778523407,-0.0011549568175096814,-0.002176279422595406,0.0004417936895361653,-0.0011947432723429159
1758697200000.0,-0.0015655023477641778,-0.001467158535569319,0.0020845749061484805,-0.0001793650782956589,0.00617856926701227,-0.00011679533336438468,-0.003666188380410874,-0.00036317414599279057,-0.0022109228550702994,0.0
1758700800000.0,0.001186211616875212,2.8741551183414226e-05,-0.004024150299725491,-5.3194146436239456e-05,0.0003479350092508591,0.00034865803864769427,0.003088209364224603,0.0039876797449530585,0.002210922855070208,-0.0005979073421769381
1758704400000.0,0.0004740909395203487,0.0018664311129950979,0.005213387841402014,0.0011015802011541018,-0.0004523391228679164,0.000996282173477784,0.0,0.003250860728217732,0.000441598594060845,0.005368339763968607
1758708000000.0,-0.00037925476893374316,-0.001093114564149275,0.000297088534567704,0.0016546593620393752,-0.00024365199654128507,0.0018337714637206115,0.001348098422750565,0.0007209805647568786,0.0,-0.0011904763310748134
1758711600000.0,0.006851769274551128,0.000873152530621925,0.002669832496589534,0.0007464832109499195,0.002711630376989426,0.000774257174890532,0.0005772005932255785,0.0043150013014132795,0.003085741923907545,0.0017851834553524546
1758715200000.0,-0.0018854589606340597,-0.0004544226160620727,-0.0013340252478644841,0.0006274221357964871,-0.001285369546966482,0.00036470564444110123,0.0015375747791834115,0.0007173601455408225,-0.000880669365593636,0.0005943536579126636
1758718800000.0,-0.001558184322630474,-0.0071760964912525906,-0.005353968767832305,-0.0024740179545011368,-3.476265795639158e-05,-0.002187484036414546,-0.006357790416924605,-0.004311900320689395,-0.005300365765841052,-0.004764749931639131
1758722400000.0,0.01867900667244529,0.010378957678906538,0.006984202548668186,0.007619183230915836,0.014871830088424126,0.007919200318306147,0.010956380624636672,0.015011003807312871,0.009695977238879107,0.01068893787396844
1758726000000.0,-0.009319297678877536,-0.00655762017963129,-0.007282487412922999,-0.002979639790897929,0.007064755241719712,-0.0032962099858523707,-0.00729089952629217,-0.008907951297205362,-0.005277057100843781,-0.002957706977232882
1758729600000.0,0.0012164313280633686,0.001772235842614182,0.0034249158636867954,0.0035305529347681654,0.0019705778809054144,0.0033961868382607024,0.0017316021642778939,0.002502235443201514,0.0022021590049005574,0.0023668650102660225
1758733200000.0,0.006060059567712949,0.0024624807386285186,0.0008915305196751251,0.00044812422257294325,-0.0007470035320711743,0.00025750207917633005,0.0011527378798082617,0.0014270426966881047,0.0013189713936782835,0.0011813350458311713
1758736800000.0,-0.005826300011726711,-0.002577496805061932,-0.0026769795879429807,-0.0012922542810350284,0.0024765503811820014,-0.0010685965156872644,-0.00019203072550612533,-0.005361943141385399,-0.003521130398578825,-0.002364067294880507
1758740400000.0,-0.003465234092642238,-0.002781182390662619,-0.0010429860142385698,-0.0021045838507313024,0.008771098298466796,-0.0019359662870070391,0.00038402458229249467,-0.000717102934996861,0.0,-0.0023696693553184245
1758744000000.0,-0.0050318712298656814,0.0010063419601592442,0.00014906461978868266,0.001451841163822678,-0.0029600748176855213,0.000718398148519443,0.002875493211075519,-0.0028735651957318073,-0.0008822232596910375,0.0005929439841674773
1758747600000.0,-0.003920740042248261,-0.004848870619580713,-0.010337945092408554,-0.00197243660936451,-0.008321541830172457,-0.0014273426799764472,-0.006144412572341097,-0.008307795660885891,-0.0075304896286360196,-0.005349195518816795
1758751200000.0,0.002174838926356991,0.0021879105034425575,0.0033077762831453346,6.45046718679646e-05,-0.0006456107191748072,-2.9116453286284972e-05,0.002308581248470025,0.005425949285996985,0.0008888889474166356,0.0
1758754800000.0,-0.0006614069310893993,-0.0004357545061806316,-0.0030066168169331125,-0.00039000347208215244,-0.005555853887673038,-0.0002588207662120978,-0.001538461841905731,0.0007212405649832267,0.0,-0.0011926059851231359
1758758400000.0,-0.004120006775022902,-0.005694264629101728,0.0004515692106537352,-0.0020399557623187103,-0.003938428693955568,-0.0021615125479944,-0.008892384132708332,-0.007599095732169556,-0.00534522430797739,-0.0047846981233362704
1758762000000.0,-0.011982480162514532,-0.006574846922868366,-0.00497851220643081,-0.0034978127945952007,-0.0062648650741471985,-0.003553996480367566,-0.0046710867337654,-0.006194226400166162,-0.004027752144590357,-0.00842870733505539
1758765600000.0,0.00879799114802238,1.2188596592912846e-05,0.0057306747089850745,0.001995097382821665,0.0029996402239159214,0.002182396626747925,0.0019489384457807028,0.008008779610806047,0.003134097035965152,0.003018414606807961
1758769200000.0,-0.013226184752895399,-0.009660822228783185,-0.008305068498484957,-0.0025940749834654168,-0.010973334750233193,-0.003203943738119022,-0.0048794866015175855,-0.005453567415643882,0.009343783219477582,-0.006045967630845578
1758772800000.0,-0.014283874979136626,-0.014853366313453381,-0.013433265656430986,-0.00719340189674856,-0.009793712418858248,-0.007227989751024965,-0.011808836300227023,-0.01951101834171847,-0.02420557443680212,-0.012816775997113249
1758776400000.0,0.005319550866821325,0.005682222705517203,0.005670078787598967,-0.00015844237313604486,0.007109989148370122,0.0001275250121903623,0.00414897364900938,0.006669161436280821,0.006331997637507106,0.0067340321813441194
1758780000000.0,-0.00884896629528352,-0.006964621892342433,-0.01029115909966587,-0.00218971785759001,-0.006793694710758251,-0.0019405857413229929,-0.006329135051647512,-0.01338309937562931,-0.006331997637507187,-0.008578483979991895
1758783600000.0,0.0026972039008081286,0.0028550287723276904,0.0024672333255697076,0.0021180482111442197,-0.0012305962912259052,0.0020909996056667885,0.0009915717222950275,0.0026163348880723653,0.0,0.0006151953439181098
1758787200000.0,0.0006364593492857411,0.0015502372075989472,-0.0016955688069940336,0.00011058921245705888,-0.0037009012511088277,-0.0003535666531219382,0.002771181504226688,0.0003732039602936774,0.0009070295406426232,0.0006148171112817783
1758790800000.0,-0.010182836345628042,0.0024301771661147564,-0.0009260689039670085,-0.0017002730101971155,-0.001519569158909573,-0.0013939173176815,0.0007903576779730208,-0.007114802527213241,-0.0009070295406426149,-0.0006148171112818942
1758794400000.0,-0.0012368585373963583,-0.002841179581868975,0.0001544043853913812,0.0005255773318151636,-0.0035073459864721295,0.0006864087621625411,-0.0013835361432157694,-0.0037650646886637326,0.0018132371241807218,-0.0012307693861326238
1758798000000.0,-0.00322301010374159,-0.0028043020974990694,-0.00557363263602638,-0.0024565276194926863,-0.0008166019164618798,-0.0026923346208864696,-0.0011874135572877919,-0.010999541965380317,-0.010929070532190206,-0.005557285064866464
1758801600000.0,-0.013802289421389832,-0.00601428698167706,0.0013963232429274324,-0.0018994192813446011,0.004394676763875132,-0.0021307305136249303,0.003163308292215024,-0.0026732878246217007,-0.0004579803148518753,-0.0006193868268627705
1758805200000.0,0.011017187904587191,-0.001997716123281039,-0.0004652244791980109,-0.0013705616108591427,-0.0003890706566012468,-0.0009995003330834993,-0.0003948667376083624,0.001528468008688696,-0.0032117485741106765,0.004944385845464066
1758808800000.0,0.009220767293657187,0.010920940027015207,0.006339410484628734,0.004845163042116405,0.0042362473773381575,0.004853069649073464,0.005121145720556263,0.015157546735307717,0.008238032859342334,0.005533367945655631
1758812400000.0,-0.007429454678520376,-0.0027215720584164824,-0.00386071053235348,0.0003126596153690843,-0.002645550847223491,0.0003654523104573067,-0.0033454719778784406,-0.00490104656811881,-0.003195620158407758,-0.006150080885337797
1758816000000.0,-0.012154099650683283,-0.015770957851644434,-0.018584121948211595,-0.005364325906816391,-0.014157387956709748,-0.0056033707791136545,-0.012496443487779526,-0.02100516411279092,-0.012422519998557209,-0.011790394107371698
1758819600000.0,-0.019718089806772008,-0.026186068547454425,-0.02360556177792454,-0.018899211163557257,-0.019753907411148887,-0.019324966567539112,-0.021792629990852613,-0.02342942001698598,-0.021999483062153984,-0.025285797228673204
1758823200000.0,0.023384869413073626,0.022204157311010372,0.02612445479740862,0.008331176593330472,0.022937199617657313,0.008477600208137218,0.025975486403260736,0.03188450497548837,0.0229249805830969,0.025285797228673162
1758826800000.0,-0.006842105476825892,-0.0034122191455440826,-0.008685407935148033,-0.004012487932500323,-0.0142785068915742,-0.003652793717655223,-0.0037837344753596344,-0.009613609899821303,-0.007428075008509749,-0.005633817718255908
1758830400000.0,-0.00948499413934494,-0.00648381963452472,-0.005088260302276648,-0.0015232884962350778,-0.004611063811266144,-0.001798983697229802,-0.004599548154921594,-0.012833152982986354,-0.006545137904908674,-0.006297250029036442
1758834000000.0,0.0006623022887738046,0.004766931666360504,0.006356290270882405,0.0022277837588335534,0.003414956453961619,0.0023474799172154147,0.004799049402465983,0.004296042537776895,0.0032779237966705063,0.005040968456774736
